Band Distance,Enrichment_Score
6.425000000000001,1.102972294347295
13.275,0.8998111827973575
20.125,0.9849116608780097
26.975,0.9936688327408787
33.825,1.0005082540575856
40.675,1.0095240578457696
47.525000000000006,1.0417361272672627
54.375,1.061023664954837
61.22500000000001,1.0908192354407822
68.075,1.1140345677778483
74.92500000000001,1.1517577475993321
81.775,1.2186712227622378
88.625,1.3129714122894791
95.47500000000001,1.3892602280383572
102.32500000000002,1.457432388709006
109.17500000000001,1.6261202883849788
116.025,2.357716196907516
