Mean Distance,Time (ns)
28.986905653782642,0.0
28.766796394033797,0.075
28.523461645716818,0.15
28.86014859698959,0.22499999999999998
28.139927256527194,0.3
28.164034997714186,0.375
28.436522161821145,0.44999999999999996
28.648200658783527,0.525
28.896350612141198,0.6
28.31265003163575,0.6749999999999999
28.093315326441477,0.75
28.586389475180976,0.825
28.57873579652843,0.8999999999999999
28.745736928613262,0.975
29.130709246330028,1.05
28.653707957426416,1.125
28.504111859097844,1.2
28.660927534766888,1.275
28.93937963241267,1.3499999999999999
28.926720290562134,1.425
28.84578605795869,1.5
28.488942183939134,1.575
29.069582697441735,1.65
29.050551543208712,1.7249999999999999
28.791124399375068,1.7999999999999998
28.33053195403054,1.875
28.89395576427532,1.95
28.457029788872628,2.025
28.078000394935422,2.1
28.723605556805843,2.175
28.445277561055338,2.25
28.333435424561067,2.3249999999999997
28.578377837115625,2.4
29.067388425901896,2.475
28.52178082413544,2.55
28.57530727225841,2.625
28.57203826877144,2.6999999999999997
28.119080694114338,2.775
28.10112200242969,2.85
28.312419640906338,2.925
28.783685265749696,3.0
27.90474666641101,3.0749999999999997
28.419399695390844,3.15
28.07783543743156,3.225
27.984434180218756,3.3
27.85291853634687,3.375
28.147665169326917,3.4499999999999997
28.55037988235449,3.525
28.293673333480605,3.5999999999999996
27.982826053782944,3.675
28.76994643996238,3.75
27.75672479720867,3.8249999999999997
27.8523398149809,3.9
28.457014520850404,3.9749999999999996
28.20512753075579,4.05
28.19622219550461,4.125
28.174559796031836,4.2
27.473874079102007,4.2749999999999995
28.49935324043608,4.35
28.478417296909676,4.425
27.878434383638265,4.5
28.129566790695577,4.575
28.419732123839843,4.6499999999999995
28.0692281507494,4.725
29.132500498871252,4.8
28.72288956405697,4.875
28.258425462816092,4.95
28.126543512826196,5.0249999999999995
28.18650482868606,5.1
27.189951477590586,5.175
27.847485248135296,5.25
28.228881666010917,5.325
28.156271392861594,5.3999999999999995
27.630775058757216,5.475
27.91809170331265,5.55
27.02628040763979,5.625
27.465659972694088,5.7
27.557486928982748,5.7749999999999995
27.532461306547827,5.85
27.799279712451153,5.925
28.21134636077855,6.0
27.891033996556228,6.075
27.71612454442376,6.1499999999999995
27.787106990105965,6.225
27.667483678782293,6.3
27.42842870218051,6.375
27.49478971921774,6.45
27.747319497618413,6.5249999999999995
27.802957912181995,6.6
28.075939844788575,6.675
27.56721516521789,6.75
27.587304493077294,6.825
