Band Distance,Enrichment_Score
6.425000000000001,0.5686612899954369
13.275,0.867743568683127
20.125,0.9503970114752305
26.975,1.0217343879558678
33.825,1.1344942450854263
40.675,1.217923790810936
47.525000000000006,1.3221072556362903
54.375,1.4034502779324207
61.22500000000001,1.492251157729385
68.075,1.5285446282000952
74.92500000000001,1.539818952614036
81.775,1.5317547622351988
88.625,1.5109491040130767
95.47500000000001,1.491230656237148
102.32500000000002,1.482570475263621
109.17500000000001,1.5347933821645723
116.025,1.736771074063908
