Band Distance,Enrichment_Score
6.425000000000001,0.8978701315139749
13.275,0.9803004317562364
20.125,1.0177581078551927
26.975,1.0266307547979874
33.825,1.0725498972246883
40.675,1.0891677519695957
47.525000000000006,1.0619478586072406
54.375,1.0718284213582296
61.22500000000001,1.0753898257341497
68.075,1.0716670271878632
74.92500000000001,1.0714479119665101
81.775,1.0753086779568566
88.625,1.0688827774635388
95.47500000000001,1.0377618800235888
102.32500000000002,1.0161945210143204
109.17500000000001,1.0668421552538072
116.025,1.1566526988502073
