Band Distance,Enrichment_Score
6.425000000000001,1.5517548961313168
13.275,1.2416894340440032
20.125,1.1920523805945378
26.975,1.0373855194503565
33.825,0.9036099117290762
40.675,0.8442009490753545
47.525000000000006,0.8236808390227847
54.375,0.781337725348727
61.22500000000001,0.7590483273111353
68.075,0.7681669822212268
74.92500000000001,0.7648090610423642
81.775,0.7643857962893694
88.625,0.7721676601195491
95.47500000000001,0.8001842487392961
102.32500000000002,0.8262724937342703
109.17500000000001,0.7528925710809732
116.025,0.6338674453231994
