Band Distance,Enrichment_Score
6.425000000000001,1.9326976455455886
13.275,1.1544639705012558
20.125,0.9449905268016001
26.975,0.9303156703018114
33.825,0.8784351922836994
40.675,0.8178451515085046
47.525000000000006,0.791067635123712
54.375,0.7773942803906214
61.22500000000001,0.7303362221059646
68.075,0.7072626526952545
74.92500000000001,0.7091986710157507
81.775,0.7118787230461805
88.625,0.7176887244499601
95.47500000000001,0.7479111619724692
102.32500000000002,0.7524657803507702
109.17500000000001,0.6894577515253464
116.025,0.5235008167641451
