Mean Distance,Time (ns)
33.04815487436204,0.0
32.70943655004496,0.075
31.64221060968314,0.15
32.909825320322845,0.22499999999999998
31.296472561284606,0.3
31.82573736355724,0.375
31.55298288806012,0.44999999999999996
32.2294890729653,0.525
32.068942404935626,0.6
31.970897133154207,0.6749999999999999
31.569718073541548,0.75
32.33354082733702,0.825
32.48363434121497,0.8999999999999999
31.63241927806865,0.975
32.892113873005385,1.05
33.01688229354818,1.125
32.56462431270716,1.2
32.546895079937975,1.275
32.277759659579544,1.3499999999999999
32.44627584101699,1.425
32.0689226862225,1.5
32.711216173072955,1.575
32.92192890330945,1.65
32.591390757792,1.7249999999999999
33.04590352417634,1.7999999999999998
32.14590341568011,1.875
31.900103947332582,1.95
32.43895028285648,2.025
32.91766682370594,2.1
32.394240202168376,2.175
32.44036347676681,2.25
31.800086946504454,2.3249999999999997
32.091469032242635,2.4
32.11678535758678,2.475
31.504134846784368,2.55
31.760433735502776,2.625
32.00550463276643,2.6999999999999997
31.709242556349476,2.775
31.234163724873238,2.85
32.06539304504722,2.925
31.630540282072843,3.0
31.84920797409407,3.0749999999999997
31.678495074781807,3.15
31.87706910804409,3.225
31.77926852738299,3.3
31.525956109673917,3.375
31.83989081421712,3.4499999999999997
31.831563879259967,3.525
31.32100924596031,3.5999999999999996
32.00970335949858,3.675
32.24532932991497,3.75
31.729596499203407,3.8249999999999997
31.83505082726875,3.9
31.398035926659958,3.9749999999999996
31.163670498070445,4.05
31.319628461718995,4.125
32.19389677533616,4.2
31.86615302887863,4.2749999999999995
32.16252750378335,4.35
31.46776940204492,4.425
32.077330285503976,4.5
32.292962548776096,4.575
31.93186736066196,4.6499999999999995
31.52138531010254,4.725
31.305205486418792,4.8
31.544549353328755,4.875
32.609961443341625,4.95
31.884856105582777,5.0249999999999995
31.999766805469154,5.1
32.696722098243164,5.175
31.855359809187796,5.25
31.88417899797258,5.325
31.37244184407622,5.3999999999999995
31.53403829447584,5.475
31.28077170228656,5.55
31.667817261654825,5.625
31.39364857892749,5.7
31.615358997600907,5.7749999999999995
32.09411444306402,5.85
31.28177184973002,5.925
31.576983406230298,6.0
32.053601893150784,6.075
31.763376602828515,6.1499999999999995
32.07003175975907,6.225
31.996064759474848,6.3
32.04150698185816,6.375
32.0772386685717,6.45
31.819276514196552,6.5249999999999995
32.10463066562591,6.6
31.809232649429592,6.675
31.496456995947977,6.75
32.08921633828484,6.825
32.25718802514115,6.8999999999999995
31.521231082922487,6.975
32.4412369948298,7.05
32.03359854359228,7.125
31.78851244456017,7.199999999999999
31.341926752414633,7.2749999999999995
31.064735645617226,7.35
31.50008783439442,7.425
31.451893292283074,7.5
32.047727328456986,7.574999999999999
31.650914778449405,7.6499999999999995
31.22735646090786,7.725
30.960179176677638,7.8
31.303482041798777,7.875
31.056664646166777,7.949999999999999
31.10279195188319,8.025
31.334472162320843,8.1
30.842784413342738,8.174999999999999
30.523095686852223,8.25
30.698779812037028,8.325
30.866389148866855,8.4
31.21650558639785,8.475
31.615802129641718,8.549999999999999
30.895517884655064,8.625
30.676738163833843,8.7
31.75561266904067,8.775
30.793090233262532,8.85
31.0736818053086,8.924999999999999
31.543483040112946,9.0
31.17308594111461,9.075
31.083333845987166,9.15
31.292668813621937,9.225
31.04279795158582,9.299999999999999
31.0723754674025,9.375
