Band Distance,Enrichment_Score
6.425000000000001,0.704723415683594
13.275,0.9105003162713707
20.125,1.0167459544507327
26.975,0.9769181217353956
33.825,1.042640860289289
40.675,1.100233356049266
47.525000000000006,1.1588554457303526
54.375,1.207898843263111
61.22500000000001,1.286574250378728
68.075,1.3081801090793106
74.92500000000001,1.319783661989244
81.775,1.3230523936805372
88.625,1.3187144360971954
95.47500000000001,1.3012726873805942
102.32500000000002,1.2888874218426523
109.17500000000001,1.3105713734133855
116.025,1.471213591456202
