Band Distance,Enrichment_Score
6.425000000000001,1.7687311478578616
13.275,1.5608345288807262
20.125,1.0688411970221448
26.975,1.064114003065642
33.825,0.9414366334850084
40.675,0.8560094793453898
47.525000000000006,0.7641364995056809
54.375,0.709400273981728
61.22500000000001,0.6326721697977296
68.075,0.6098317699497197
74.92500000000001,0.6023169019343381
81.775,0.6022915000436648
88.625,0.6050438778600491
95.47500000000001,0.6243832774609896
102.32500000000002,0.632449817077694
109.17500000000001,0.6028022578140542
116.025,0.5204649529004305
