Band Distance,Enrichment_Score
6.425000000000001,2.424855500584986
13.275,1.1224438576990337
20.125,1.0607232858198965
26.975,0.9248067076360637
33.825,0.8258105645898852
40.675,0.7491974618587669
47.525000000000006,0.66112635451619
54.375,0.617832633548193
61.22500000000001,0.5658053148784201
68.075,0.5525620465816641
74.92500000000001,0.5499086108537701
81.775,0.5531945844053838
88.625,0.5612199611121517
95.47500000000001,0.5653105477961771
102.32500000000002,0.5504554293079045
109.17500000000001,0.4779221843488056
116.025,0.330167490203364
