Band Distance,Enrichment_Score
6.425000000000001,0.6348695226906342
13.275,0.8731718284619068
20.125,0.9826220815222357
26.975,1.0497287324613884
33.825,1.1007737672465285
40.675,1.1410468470857436
47.525000000000006,1.1814783852505575
54.375,1.1986733929109825
61.22500000000001,1.2617000208583844
68.075,1.2924693569329346
74.92500000000001,1.2862040653355935
81.775,1.2870736565984728
88.625,1.2813562321829939
95.47500000000001,1.243233251212271
102.32500000000002,1.2574838810769275
109.17500000000001,1.3938101218521424
116.025,1.8604650248487307
