Band Distance,Enrichment_Score
6.425000000000001,0.9128781003145928
13.275,0.9985007939482616
20.125,1.0785986809307204
26.975,1.025368210543701
33.825,1.0388360375906274
40.675,1.0827333117680096
47.525000000000006,1.085458206190716
54.375,1.0911869512830794
61.22500000000001,1.113995231676498
68.075,1.1292210791279946
74.92500000000001,1.130896776847501
81.775,1.125326758795657
88.625,1.1196901636179182
95.47500000000001,1.0999636308425582
102.32500000000002,1.0808283927863795
109.17500000000001,1.0841716344530092
116.025,1.168569188782239
