Mean Distance,Time (ns)
28.38241419595717,0.0
28.794771623937823,0.075
28.68760525019215,0.15
28.521356682896084,0.22499999999999998
28.321569125237232,0.3
29.170904539864974,0.375
28.65072825822105,0.44999999999999996
28.882343749672884,0.525
28.453555958258228,0.6
28.885137075533965,0.6749999999999999
27.950531248684115,0.75
28.2225969061896,0.825
27.951587244553323,0.8999999999999999
27.904474974178502,0.975
28.44003920863165,1.05
28.17433981434707,1.125
28.74574431275848,1.2
28.1470259468469,1.275
28.299167144081515,1.3499999999999999
28.08937557218484,1.425
28.189535780657955,1.5
28.096835013388116,1.575
28.093655115555638,1.65
28.233947091680033,1.7249999999999999
28.505156343931162,1.7999999999999998
28.866292683852095,1.875
27.75450032275257,1.95
27.410144042360507,2.025
28.128126702492903,2.1
27.84131618158561,2.175
28.730736052232736,2.25
27.46715419572927,2.3249999999999997
27.705743338368734,2.4
27.735454481651956,2.475
27.481200057319107,2.55
27.977606511514413,2.625
27.069219610273027,2.6999999999999997
26.958754603944392,2.775
27.079273001539004,2.85
27.504648158075927,2.925
26.734112107538493,3.0
26.634252276985062,3.0749999999999997
27.513692698076163,3.15
27.302367836636215,3.225
27.519765245980594,3.3
27.032964439659466,3.375
27.351671844726415,3.4499999999999997
27.45858727343586,3.525
27.92202812670116,3.5999999999999996
27.76565243295105,3.675
27.65223985976033,3.75
28.09952774201976,3.8249999999999997
28.214669020838052,3.9
28.2989242327554,3.9749999999999996
27.89754044804712,4.05
27.650613635044508,4.125
27.53510164255589,4.2
27.937492142738854,4.2749999999999995
28.21672925673473,4.35
27.179401198489654,4.425
27.155722313958762,4.5
27.30122364344699,4.575
27.017436216516895,4.6499999999999995
27.536490079863853,4.725
27.425982678494226,4.8
27.979799947269807,4.875
27.609268279282873,4.95
27.832762895570927,5.0249999999999995
27.76483842449241,5.1
27.628820701970305,5.175
28.331937810591743,5.25
27.65169076239984,5.325
28.374744648932694,5.3999999999999995
28.072221539637837,5.475
28.064722867754853,5.55
28.43130162271038,5.625
27.384027651340716,5.7
27.655537744613195,5.7749999999999995
27.717137492408604,5.85
27.79671050041709,5.925
27.870388755384162,6.0
27.98958371544536,6.075
28.106867567065013,6.1499999999999995
27.764884067794124,6.225
27.166274821546327,6.3
27.561918313753342,6.375
27.940011336210635,6.45
27.328544872094373,6.5249999999999995
28.09973675409917,6.6
27.346803160740865,6.675
27.545184092708663,6.75
27.817180591039744,6.825
27.295111797754316,6.8999999999999995
28.314693209585677,6.975
27.701356669096565,7.05
27.58583957903161,7.125
28.488719192931477,7.199999999999999
28.343371325298627,7.2749999999999995
27.86170044383203,7.35
27.826488991797277,7.425
27.35149683454538,7.5
27.81471620042613,7.574999999999999
27.49195453158625,7.6499999999999995
28.43295713884031,7.725
27.87138763042909,7.8
28.085980771532526,7.875
28.37624076358365,7.949999999999999
28.041106000542133,8.025
28.14792719761265,8.1
28.214260908327706,8.174999999999999
28.155599131566987,8.25
27.72264573974367,8.325
28.26987147080379,8.4
28.044279736693753,8.475
27.939549239789013,8.549999999999999
28.19246495889003,8.625
27.544712840889815,8.7
28.052637868146164,8.775
28.36316699979759,8.85
28.29303808888736,8.924999999999999
27.769729620624755,9.0
28.225896042809506,9.075
28.092981738701347,9.15
28.352807196506525,9.225
28.084806569659605,9.299999999999999
28.87368727775768,9.375
28.266940863201178,9.45
27.958278633714926,9.525
28.41777280900206,9.6
27.93017395834812,9.674999999999999
27.959644020586268,9.75
27.880113553962218,9.825
27.706481904014435,9.9
27.71603930353998,9.975
28.17792062805312,10.049999999999999
27.953659302483764,10.125
27.841302634207114,10.2
28.235642606968355,10.275
28.1499563345454,10.35
28.557474689435423,10.424999999999999
28.092026932760632,10.5
28.305590470223457,10.575
27.59723246217501,10.65
27.837167104413204,10.725
27.742167811687057,10.799999999999999
28.358612052997685,10.875
28.465927663448014,10.95
27.74166217563224,11.025
27.886106000174202,11.1
27.992206773300182,11.174999999999999
27.244892787185954,11.25
26.715922445513563,11.325
28.063182630458837,11.4
27.485513209305537,11.475
27.581386289571867,11.549999999999999
27.58317639871082,11.625
27.50466477231878,11.7
27.727025247402047,11.775
28.90982040612478,11.85
28.363107672993657,11.924999999999999
27.914744406311993,12.0
28.09673603146755,12.075
27.816434902220937,12.15
27.59349390773269,12.225
27.623678025358927,12.299999999999999
27.57938054627345,12.375
27.52440701384442,12.45
27.801496349849078,12.525
27.934384051065905,12.6
27.723112383950113,12.674999999999999
26.711724067337133,12.75
27.72734925723111,12.825
27.58710377871972,12.9
27.65647318535831,12.975
27.57546785050904,13.049999999999999
27.585672011067693,13.125
27.016317571012568,13.2
27.349943962487522,13.275
27.862897705318467,13.35
27.1513640196173,13.424999999999999
27.844775945923057,13.5
27.230895930888956,13.575
27.590651347542547,13.65
27.764320213774834,13.725
27.38116034064495,13.799999999999999
27.366337860315756,13.875
27.03916871720471,13.95
27.568111325623477,14.025
27.36144519197803,14.1
27.46258577347382,14.174999999999999
27.47932206697486,14.25
27.64642863384532,14.325
27.63848112343365,14.399999999999999
28.00489500670194,14.475
27.8374458587165,14.549999999999999
28.039984203627423,14.625
27.381716730505307,14.7
27.947278923081544,14.774999999999999
27.293847339452103,14.85
27.38798207868544,14.924999999999999
28.16244806643501,15.0
27.79754120915866,15.075
27.55875081994671,15.149999999999999
27.16794691703862,15.225
28.36130305423751,15.299999999999999
27.825145760661904,15.375
27.828468261042342,15.45
27.824196816654656,15.524999999999999
27.82804479947903,15.6
28.419418606215853,15.674999999999999
28.06670443793705,15.75
27.787356520346325,15.825
28.251834840625385,15.899999999999999
27.757926726061037,15.975
27.885159936422802,16.05
27.736287203125773,16.125
28.444809593018874,16.2
28.65987273660087,16.275
27.948058622415687,16.349999999999998
28.41827159645132,16.425
28.45900803537494,16.5
28.03777759437638,16.575
28.072878320054098,16.65
28.148229571115916,16.724999999999998
27.899236945149603,16.8
28.23499661714233,16.875
28.384594143638328,16.95
28.33433816535586,17.025
28.284472254634338,17.099999999999998
28.094336714881162,17.175
28.587027601402095,17.25
28.22264226399235,17.325
28.84647498154481,17.4
27.839558235862494,17.474999999999998
27.554969642357644,17.55
27.497590484086896,17.625
27.868168144552964,17.7
28.433144459189997,17.775
28.49592036453593,17.849999999999998
27.798102937102776,17.925
27.95333914151945,18.0
28.10997273806726,18.075
28.393821674767757,18.15
28.07057590990169,18.224999999999998
27.99988294559361,18.3
27.773534331437105,18.375
28.047724604966373,18.45
28.05528089137983,18.525
28.351905866341493,18.599999999999998
28.2999421504943,18.675
28.118254443143577,18.75
28.187485090137756,18.825
27.842825484476936,18.9
28.066388371306658,18.974999999999998
29.114812943060745,19.05
28.21084657706901,19.125
27.604833732635754,19.2
29.002685862314582,19.275
28.049460406196403,19.349999999999998
27.833673801771027,19.425
28.374826960037996,19.5
28.0740968982511,19.575
28.08762948518065,19.65
27.9042811980372,19.724999999999998
28.442998989960437,19.8
27.742206067028192,19.875
27.674468677818183,19.95
28.156692028912122,20.025
28.004783915224035,20.099999999999998
27.556648647119555,20.175
28.43489987652658,20.25
28.58060503651169,20.325
27.69764652865203,20.4
28.282662798677233,20.474999999999998
27.9453931547033,20.55
27.967863480314715,20.625
28.659594583752124,20.7
27.880326790737826,20.775
28.54048554435972,20.849999999999998
28.528539160735676,20.925
28.604814984784447,21.0
28.231180647753177,21.075
28.210240024135608,21.15
27.99218601412529,21.224999999999998
28.133013730250276,21.3
28.508513446218434,21.375
28.485555429280023,21.45
28.136502987695845,21.525
28.933192119028064,21.599999999999998
28.152329768614727,21.675
28.308833442016457,21.75
28.865706988687354,21.825
28.65844283118265,21.9
28.010294886150263,21.974999999999998
27.889596686757677,22.05
28.769712378488748,22.125
27.921756903356723,22.2
28.130022721422066,22.275
27.730186824218734,22.349999999999998
28.215027107507844,22.425
28.31908059450069,22.5
28.19518778329986,22.575
28.504368935308026,22.65
27.675759967776127,22.724999999999998
27.853181211480987,22.8
27.727799038951698,22.875
27.485866397513572,22.95
27.228833802597844,23.025
27.581639341906293,23.099999999999998
28.0318079015945,23.175
28.14816951323106,23.25
27.458356170665994,23.325
28.107568732343175,23.4
27.5657603794358,23.474999999999998
28.030082681849336,23.55
27.007312119620316,23.625
27.358341182830006,23.7
27.820358890823275,23.775
28.236249180909578,23.849999999999998
27.21939507467557,23.925
27.99076849412733,24.0
27.69977348334747,24.075
27.55676765240716,24.15
27.84929941955549,24.224999999999998
27.91521222931393,24.3
27.654459396893202,24.375
28.474714090832354,24.45
28.130243031722173,24.525
27.97447486340764,24.599999999999998
28.455500575442077,24.675
28.30098275724453,24.75
28.004800806877817,24.825
28.201504544760407,24.9
27.979210256488983,24.974999999999998
28.05492824167989,25.05
27.784266557555473,25.125
27.96639556458782,25.2
28.35371821102555,25.275
28.114152760084398,25.349999999999998
28.14750772582845,25.425
28.377064641093337,25.5
27.553705092475948,25.575
28.35987215347339,25.65
28.088377513941154,25.724999999999998
27.911410980612942,25.8
28.323848873515004,25.875
28.267459428513348,25.95
28.75539003957572,26.025
28.000206850075017,26.099999999999998
27.709650674035203,26.175
28.43636574735209,26.25
28.670697981719442,26.325
27.803606754334243,26.4
27.715312145773535,26.474999999999998
27.864302806060586,26.55
27.7556063913445,26.625
28.259498486759913,26.7
27.512108090713227,26.775
27.94170014814901,26.849999999999998
27.255739257812113,26.925
27.870062650241252,27.0
28.316152825332864,27.075
27.857121833965707,27.15
27.974458542888893,27.224999999999998
27.704212515233248,27.3
27.997573381890167,27.375
28.23221388413897,27.45
27.381148701685937,27.525
27.342695124803196,27.599999999999998
27.82771266278298,27.675
27.739590155451413,27.75
28.060737328460917,27.825
27.59643030456385,27.9
27.41153433783185,27.974999999999998
28.282660629454053,28.05
28.545475063894674,28.125
27.88606454549502,28.2
28.162817231289022,28.275
27.809138623988456,28.349999999999998
27.459846952807485,28.425
28.012761747725747,28.5
