Band Distance,Enrichment_Score
6.425000000000001,1.7021924944525253
13.275,1.3360733759505974
20.125,1.0727546597936573
26.975,1.0080936689745232
33.825,0.9096215591057142
40.675,0.8458943949180495
47.525000000000006,0.7887321859170893
54.375,0.7514937739871285
61.22500000000001,0.7145263770080905
68.075,0.6963315064355163
74.92500000000001,0.6674159856038702
81.775,0.6228911026556245
88.625,0.5600879781407395
95.47500000000001,0.5136483445714999
102.32500000000002,0.4880481269205754
109.17500000000001,0.4445334322361674
116.025,0.29574355980079137
