Band Distance,Enrichment_Score
6.425000000000001,0.7868118932839925
13.275,0.7642253008057853
20.125,0.9331574567610239
26.975,0.9041830562783133
33.825,1.0283242089026048
40.675,1.1238074263540159
47.525000000000006,1.2646195663960669
54.375,1.3212145064051684
61.22500000000001,1.3533027581230916
68.075,1.3684243394526412
74.92500000000001,1.3658633616444187
81.775,1.3427389369817817
88.625,1.3493371120965416
95.47500000000001,1.3268483254107233
102.32500000000002,1.2783374767746383
109.17500000000001,1.2385770861678727
116.025,1.4075777720327871
